word	weight
menggunting	-3
jelukan	-3
pretel	-4
intimidasi	-5
hadang	-5
penyepit	-3
mencerup	-3
jariji	-4
penghukuman arestasi	-3
mendidis	-4
mendidih	-3
membabat	-4
bersendi	-4
bukat	-4
sunam	-3
pengotoran	-4
garis	-3
mengejutkan	-3
menanggulangi	-5
tertubruk	-4
kukul	-3
jembatan	-4
sambaran	-3
tumandang	-3
begana-begini	-4
alamiah	-3
hantam kromo	-4
Anda	-4
babil	-4
berpuaka	-3
mengazabkan	-3
pikat	-4
melaknat	-5
berpura-pura	-4
lungkang	-4
bercura	-4
kasim	-4
meloya	-4
membembam	-4
mengedut	-5
bertelimpuh	-3
cobaan	-5
hengkang	-4
akreditasi	-3
mendarat	-4
leler	-4
senior	-3
menindas	-5
dompleng	-3
dahiat	-5
menyemak	-5
menggeligis	-4
minimal	-3
menggarit	-3
haru biru	-5
cempung	-4
memadatkan	-3
parlemen	-3
tanggungan	-3
ceruk	-3
talenan	-5
odoh	-5
budek	-3
jaruman	-5
barbar	-5
tampuk	-3
sobek	-3
berperang hati	-4
tidak	-5
kebingungan	-3
peniti	-4
munding	-3
letup	-3
letus	-4
modar	-5
berduyun-duyun	-3
menengking	-5
mengayun	-3
menempel	-3
singkat akal	-3
menyalak	-3
kebun	-4
hasad	-5
penyanggah	-4
ziarah	-4
menggilas	-4
selektif	-3
anak cucu	-3
bergelegak	-3
muntup	-3
berbadan dua	-3
mengudak	-4
alahan	-3
kekerasan	-4
kelamin	-3
mengoyok	-4
kunjung	-3
gelung	-3
berongga	-3
kelengar	-4
lopak-lapik	-4
setimpal	-5
mariyuana	-3
mahkamah	-3
bertaburan	-5
terjerohok	-4
ringkik	-3
caba	-4
anekdot	-4
tenggarang	-4
mengembus	-4
kobaran	-3
menggelingsir	-3
leduk	-4
serengit	-4
sentilan	-5
menggelinyau	-3
menggondol	-5
kelimut	-3
gorong-gorong	-4
aksa	-4
berdengus	-3
memikat	-4
serik	-3
otak ayam	-5
mengenyam	-3
membegal	-5
pengingkaran	-3
grup	-4
meruntun	-5
ua	-4
semua	-3
uber	-3
hinaan cacian	-5
benah hati	-3
luncas	-3
pengecoh	-4
darat	-3
syak	-3
lakon	-4
bergumam	-3
bimbang	-5
tengkoh	-3
mengorup	-5
cura	-3
pranatal	-3
berkerubung	-4
sepit	-3
uras	-3
beradu mulut	-4
boleh juga	-3
kulak	-3
cantrik	-3
titi	-3
bergerombol	-4
invalid	-5
betul	-4
yang	-5
besi tua	-4
brokat	-4
bercempera	-5
menggagalkan	-3
menilai	-4
khatimah	-3
argumen	-4
keropok	-3
draw	-3
terkuak	-5
beramuk	-4
membeslah	-4
cacing pita	-4
lelung	-3
tubuh	-4
batang	-4
beol	-5
caruk	-4
mencengkam	-4
kenan	-3
bagus	-4
berbanding	-3
carut	-5
sipongang	-3
membajak	-5
info	-3
ladang	-4
awur	-4
aiku	-5
berkhianat	-5
pasokan	-3
bergoyah	-4
menuntut	-3
cengger	-3
timpuk	-5
centang	-5
cacing palolo	-4
balik gagang	-5
cacing hitadid	-4
reaksi	-5
berlipat ganda	-3
melandai	-3
berkeping-keping	-5
mengagak-agak	-3
jalan layang	-4
gamat	-5
terkocok	-3
bentak	-5
berumpun	-3
bentan	-4
ngeang	-4
kematian	-5
miskin	-5
kesuraman	-5
pekuk	-3
asmara	-4
praduga	-3
merejeng	-3
berbiak	-3
trayek	-4
arik	-3
mewakili	-3
implikasi	-3
terpulang	-3
memosisikan	-5
demonstrasi	-3
mengambang	-5
kepenatan	-4
kekecewaan	-3
caci maki	-5
menangkal	-4
membandingkan	-3
travesti	-5
memangku	-3
fatal	-5
celih	-4
manasuka	-4
perang mulut	-5
peradam	-5
bertasyakur	-4
goyang	-4
menyayung	-4
embah	-3
sabil	-4
terpuruk	-4
manifestasi	-3
pembarut	-3
memantang	-4
sabit	-3
bahaya	-5
berbohong	-4
menaklukkan	-4
mengoleng	-3
beloon	-3
terkam	-4
horor	-5
lutu	-4
suka hati	-3
bantar	-4
akut	-5
mengikhtisarkan	-3
terguncang	-3
tanggul	-3
usak	-3
serampangan	-5
presentasi	-3
kikis	-5
comblang	-5
jalang	-4
menghasut	-4
polusi	-4
sumarah	-4
seleder	-5
firasat	-4
buncah	-5
yunior	-4
korup	-5
kabil	-4
kapuk	-3
fosil	-4
puaka	-4
ogel	-4
kecaman	-5
biji mata	-3
berbisa	-5
purbasangka	-3
soal jawab	-3
kafe	-4
menampakkan diri	-3
kecapan	-4
jarum	-4
awut-awutan	-5
terjepit	-4
tugal	-4
kicik	-3
bermesraan	-3
gelopak	-4
menyenangkan	-3
rekam	-3
mendapati	-4
kekhawatiran	-4
peretel	-4
ngotot	-4
kontak	-4
memanjatkan doa	-3
tutur kata	-4
bertunangan	-4
karangan	-4
bilik	-3
pertentangan	-5
tumbang vertikal	-3
serasi	-4
tersusul	-3
ikat rambut	-4
berperai-perai	-5
upah	-3
meleja	-5
mencebur	-5
ketenangan	-4
manggak	-5
menengkar	-5
getun	-4
si polan	-3
burai	-5
tengku	-4
kecantol	-3
bala bencana	-5
menceng	-4
berceloteh	-4
sesat pusat	-4
bendoro	-4
menipu	-3
aksioma	-3
ekor	-3
broker	-3
menghadiahkan	-3
berwarna	-3
mencerkau	-4
terempas	-5
ganda	-3
belas	-3
mengejar	-4
tua bangka	-3
walau	-3
jelas	-3
penggali	-4
daki	-4
pembudayaan	-5
bulan-bulanan	-4
menyesalkan	-5
menghancurluluhkan	-4
bahtera	-3
jiplak	-3
dedemit	-4
pembelit	-3
janggal	-4
bertingkuh	-4
menaruh syak	-3
kepincangan	-4
sudi	-3
meraut	-3
berdesakan	-3
penghalang	-5
penis	-5
urgen	-4
memidana	-3
badai	-4
seringing	-4
jajah	-5
anak bukit	-4
merisak	-4
redang	-4
salak	-3
ancai	-5
menyawar	-5
terambau	-5
rida	-3
berhujah	-4
wejangan	-3
sosi	-5
gembol	-4
sirkuler	-3
timah panas	-3
aru-aru	-4
amat sangat	-3
menukik	-4
lorong	-4
mempertaruhkan	-3
roda	-5
daras	-5
menggadaikan	-3
sudu	-3
jeran	-3
memegat	-3
menegangkan	-4
slip	-5
hangat	-3
menjerit	-3
hisap	-3
terpojok	-4
silu	-5
pentung-pentungan	-4
deraan	-5
talas	-3
menggebos	-5
berdusta	-4
cuai	-4
berpencaran	-3
resap	-3
menjelek-jelekkan	-4
usul	-3
sepenuhnya	-3
tedak	-4
pales	-4
mendesak	-4
menggempur	-4
rintik	-3
solokan	-4
brengsek	-5
menggaduhkan	-4
hawa	-4
sulalah	-3
membatasi	-3
ranyah	-5
menjunam	-4
terjang	-3
alkisah	-4
merandu	-4
gulana	-4
kromatis	-3
belaian	-3
menggigih	-4
obral	-3
bergurau senda	-4
batal	-5
batas	-3
gelagat	-4
gegetun	-4
menggali-gali	-4
berawan	-3
cecap	-5
melepek	-4
pegal hati	-4
wedus	-3
penyangga	-3
penyertifikatan	-4
banyak	-3
butut	-5
rendah	-5
memerusa	-4
ciuman	-3
plongah-plongoh	-3
sobat	-4
penanggalan	-4
wawa	-3
beradu lidah	-3
memorakporandakan	-3
lengkap	-3
butuh	-5
murka	-4
mengandung	-3
ikat janji	-4
dungu	-5
terlulur	-3
kelati	-3
raba	-3
menuju	-4
menjamin	-5
engkau	-4
mencempung	-4
perantara	-4
buhuk	-4
semprotan	-5
bergosokan	-3
lindap	-3
sungguhpun	-3
auta	-4
harap-harap	-5
geretan	-4
ingar	-5
labuda	-3
nihil	-4
selokan	-4
juru damai	-3
berhantaran	-5
kelesuan	-5
suram	-5
titian	-4
surah	-4
menghukumkan	-3
amburadul	-5
ceceran	-3
mencoret	-3
buang air	-5
pemerasan	-4
mencekuh	-3
langka	-5
riang gembira	-3
ambalan	-4
bentang	-3
mengentak	-3
keributan	-5
terhambat	-4
tentu	-3
menodai	-5
berguyub	-3
globe	-3
cerai-berai	-5
randek	-3
segera	-3
lerak	-4
banal	-3
bogem	-5
kritik	-5
penyekutuan (Allah)	-5
menir	-4
menerjunkan	-5
kehampaan	-3
menyangkak	-5
menggelisahi	-4
ladah	-5
calit	-5
terlanggar	-4
bertumbangan	-3
mengeruh	-3
menginjeksi	-3
bangang	-3
tunjangan	-3
residivis	-5
deras	-3
kritis	-5
bersekutu	-5
bobot	-5
terperuk	-4
lajat	-5
benar	-4
berlinang	-3
celonok	-3
bertamu	-4
kaus	-4
membuncahkan	-4
kewalahan	-3
kernyih	-4
mudik	-3
melankoli	-5
hardikan	-5
kanak-kanak anyir	-3
menimbang	-3
menyatu	-4
meragu	-4
berdasarkan	-4
mencirit	-5
lungse	-4
cerabah	-5
orang halus	-4
bufer	-3
mengabar	-5
sempurna	-3
kerajaan	-3
bimbing	-3
buas	-5
berkuat	-4
belit	-3
tertanam	-5
sajen	-4
anak penak	-3
liplap	-3
kocok	-3
cacian	-5
zat pemabuk	-3
gamak	-4
retas	-3
pariwara	-3
gamam	-4
aru	-5
terlewat	-3
tenggang	-4
menyedot	-3
adegan	-4
capak	-4
kufur	-5
capai	-5
kerbau	-3
bercak	-5
lumer	-3
layak	-5
menyirapkan	-4
menyelak	-4
kumbang	-4
vagina	-4
ulasan pers	-3
gulung tikar	-5
mengabsorpsi	-3
cabik	-3
kelatahan	-5
berpuak-puak	-4
memberhentikan	-5
mengekol	-3
seladang	-3
ihwal	-4
cendekia	-4
gohong	-3
mengubur	-3
amandel	-5
kepetangan	-3
berpasangan	-3
kelompang	-3
selesai	-4
berteraskan	-4
udi	-5
tilas	-3
sakit-sakitan	-4
asal-asalan	-5
hampa	-5
pembendung	-3
melenyapkan	-5
timburu	-5
menampel	-3
tepian mata	-3
menangap	-5
sediaan	-3
paralelogram	-4
labrak	-4
cerita	-4
belanja	-3
unam	-3
cema	-5
idap	-5
perban	-3
lipat dua	-3
boksen	-5
pijat-pijat	-5
menyabung (nyawa)	-3
pampat	-5
minhaj	-4
defekasi	-5
abdi negara	-3
lalat hijau	-5
membawat	-5
mengirap	-3
mengirat	-5
asah	-3
menolok	-3
beranak cucu	-3
perlina	-3
mil	-3
terban	-4
bunda	-5
pengesahan	-3
anglo	-4
membongkar	-4
krista	-4
hitam	-4
blobor	-3
merampus	-5
jari	-4
menghembalang	-3
destar	-4
mencekak	-4
cemburu	-5
resonansi	-3
gurun	-3
tumpul	-3
guruh	-3
induk semang	-4
bergerombolan berkawanan	-4
kepala udang	-3
pancaran	-3
sendal	-3
bosun	-4
gurub	-5
batuk-batuk	-4
ovipositor	-3
intrinsik	-4
dadah	-4
awi	-3
tumpur	-5
putau	-3
ampai	-4
ifrit	-4
lengkur	-3
menyelentik	-4
embal	-4
melahap	-5
jangkit	-5
mencampurbaurkan	-4
bencana	-5
berparak	-4
tunasusila	-5
ampas	-3
meminta (kpd Tuhan)	-3
meralip	-5
kepalan	-5
berharap	-3
mulut gatal	-4
mencucuk	-3
menggalakkan	-4
tangkapan	-3
mengusap	-4
anak-anakan	-3
menghardik	-5
kejernihan	-3
beralih	-3
pendongkrak	-3
menundukkan	-4
cukupan	-3
timpang	-4
nis-	-3
liwa	-3
peng-antara	-3
ceker	-3
memvonis	-3
belinjo	-3
meracik	-4
mendasar	-4
rompoh	-4
sulfur	-3
terpancang	-3
terkencar-kencar	-4
menghantui	-4
bangkit	-4
lela	-4
silap	-4
gemal	-5
habis akal	-5
kidib	-3
menyelidiki	-5
kabar burung	-5
gemas	-5
perdebatan	-3
silam	-4
pemberian	-3
pengangkatan	-3
histeris	-4
tegur ajar	-5
berkorban	-3
merindingkan	-4
lali	-4
kemamang	-4
cepat	-3
garis bawah	-3
incang-incut	-4
memikul	-5
menarik	-4
meningkah	-5
ganar	-4
ganas	-5
mengesup	-3
bir	-5
influensa	-3
terhindar	-4
durjana	-5
tabrak	-3
biarpun	-3
setek	-4
kantong perut	-5
menconteng	-3
pelesit	-4
lumut	-3
menyimpang	-4
berkawan	-3
dialog	-3
ujung	-3
ikat	-5
meneguhkan	-3
pengiriman	-5
lepasan	-3
khasi	-4
jenaka	-3
mencalit	-3
goncang	-3
bergumul	-4
membencanai	-4
gelisah	-5
redam	-5
kenestapaan	-3
sidik midik	-3
stagnasi	-5
lingkup	-5
blaster	-3
merentak	-3
bertubrukan	-4
penuh sesak	-3
kakas	-3
celomok	-4
terpaut	-4
cacing rambut kuda	-4
moncong	-3
sentakan	-5
bergesel	-3
rempak	-4
bangsawan	-3
bergesek	-3
kukur	-3
diskredit	-4
kelam	-4
bujukan	-3
mengamput	-3
jahit	-5
adil	-3
penyalut	-3
terpukul	-4
teralienasi	-3
kukuh	-4
bergeser	-4
biasa	-4
tali jantung	-3
bertitikan	-3
berlengkesa	-3
durkarsa	-5
sesat	-4
puncak	-3
puatang	-5
tangkas	-4
komunikasi	-4
pusang	-5
sempelah	-4
menurunkan	-5
berbakti	-3
menguntungkan	-4
romong	-4
morat-marit	-3
terpacak	-3
jalur	-4
gebu	-3
tekak	-5
murca	-4
lisut	-4
mencemplung	-5
distingsi	-4
gerobak	-4
buletin	-3
berlalu	-5
kekecohan	-5
teologis	-4
menjeramah	-4
menjiplak	-3
garwa ampil	-5
mungil	-4
sumpit	-3
sara	-3
penganggur	-4
menggerenyam	-3
epigon	-3
merayau	-4
merentang-rentang	-5
merayap	-3
memipihkan	-3
berbantah	-5
aparat	-3
kucar-kacir	-5
berdaulat	-3
menyaman	-4
krisis	-4
pengap	-4
adon	-4
spektakel	-3
keras kepala	-4
menyeruput	-3
lawas	-4
cagaran	-3
padang pasir	-3
minim	-3
menyingkapkan	-4
terserak	-3
selebaran	-3
terbuka	-3
meleting	-3
menggarong	-5
berbeda	-4
cembung	-3
kuwur	-4
cerita rekaan	-4
tercengang-cengang	-3
agar	-3
bosman	-4
sama-sama	-4
kebisuan	-4
domot	-5
keterlibatan	-3
sirna	-5
aba-aba	-3
karavan	-4
suka mengganggu	-4
terluang	-3
memenggal lidah	-5
ekofraksia	-5
baterai	-3
pertiwi	-3
penelik	-3
kelebihan	-3
menggeramus	-4
sayu rawan	-3
menyepuk	-5
sajak	-3
prosa	-4
berkupak	-3
cerna	-5
cemoohan	-4
menggila	-4
beleter	-4
menjahatkan	-4
anom	-4
begal	-5
tarekat	-4
rawak	-5
tupai	-5
kasemat	-3
rawan	-5
abnormalitas	-4
mencukupi	-3
jalanan	-4
cemuas	-4
dam	-3
ekspirasi	-3
menyinggang	-4
mengimbangi	-5
penarung	-4
merasi	-3
cacing gelang-gelang	-4
ludes	-5
pedas	-4
pedar	-4
waswas	-3
menonjok	-3
aju	-3
buang hajat	-5
membosankan	-3
bala	-5
ketaksaan	-5
rombengan	-4
pemerdaya	-4
memarap	-3
larat	-3
pelor	-3
gastroenterologi	-5
bangbung	-4
membentur	-3
karang	-3
ongok	-3
tersaku	-3
menagak	-5
safih	-4
tulang punggung	-3
berpijar	-3
mengganas bercabul	-4
titisan darah	-3
jaras	-5
menghentikan	-5
rengsa	-5
menyerang	-3
jawab	-5
kalimat	-3
membeset	-4
jantung hati	-3
cuca	-3
bebel	-5
sukaria	-3
konveks	-3
beli	-3
histeria	-5
menahan	-5
mengonsumsi	-4
beterjunan	-5
menguyuh	-3
komunitas	-3
silang sengketa	-4
berbenturan	-4
korek api	-4
lambat-lambat	-4
adu	-3
pemantik api	-4
bulus	-5
detak	-3
tergolong	-3
besot	-3
resultan	-3
perhiasan	-4
mengerubuti	-4
buluh	-3
nira	-3
resurjensi	-5
tonton	-4
tiup	-3
merenungi	-3
melalap	-4
muring	-5
kepercayaan	-3
geletar	-4
bertengkaran	-4
iringan	-4
menyeka	-4
menyelekehi	-3
cincong	-5
penghilangan	-3
melalah	-4
melalak	-3
bingit	-5
ronggang	-3
tunggakan	-4
kisi-kisi	-4
rumbing	-4
lahir kembali	-3
lenyap daratan	-4
jenazah	-4
pagi	-3
candal	-5
canda	-3
bercat	-3
isi	-5
puspamala	-3
gempil	-4
membeber	-4
kritikan	-5
tetas	-4
baret	-3
mencekam	-4
pengikat	-3
mengaduk	-4
supaya	-3
dakap	-3
kelelahan	-3
kisi	-3
bergabung	-4
sadur	-3
bertempiar	-3
tuil	-3
silap mata	-5
dekat	-4
bantai	-5
melintang	-4
handai	-4
serutu	-3
pesawat	-3
empos	-3
gempur	-4
ganteng	-4
sambar	-3
mampu	-4
bedeng	-3
berguncang	-5
kelompok	-5
menyilam	-3
belam	-3
usah	-5
belai	-4
cegat	-3
merajalela	-4
lancut	-4
tertabrak	-4
tampil	-3
tampik	-4
penipu	-4
mengganjarkan	-3
kereseng	-4
tikai	-4
bermoral	-4
sasana	-3
meliputi	-3
restoran	-4
iris	-4
bisul	-4
palka	-3
kejorokan	-5
lembu	-3
sarung	-3
menafakurkan	-3
gundal	-3
berbalik	-5
teliti waskita	-3
gundah	-5
yuwaraja	-4
cacing kentar	-4
bangkrut	-5
berusuh	-5
terbang pikiran	-4
kera	-3
pacak	-4
berpacaran	-3
cengkedi	-4
menyanggupi	-5
cocor	-3
menyolidkan	-3
kampungan	-5
ayal	-3
bahan	-3
bersuka-suka	-3
nuzul	-4
teriris	-5
berjejal-jejal	-3
jejap	-4
belang	-5
teragung	-4
alat negara	-3
banci	-5
mengingsar	-3
bertikai	-5
hancai	-5
menggemuruh	-4
menuguri	-3
mulus	-5
kitab	-3
ilat	-5
sempuras	-3
menyelar	-4
menyadran	-4
mencium tanah	-5
mangkir	-3
pasukan	-5
berantakan	-5
bacar mulut	-4
menguit	-4
kemesuman	-5
gamblang	-5
berkemam	-3
berkemal	-4
berkeluarga	-4
bersalahan	-4
mambang	-4
pengetam	-3
mengecewakan	-3
lalai	-4
ragu-ragu	-3
kuning	-4
gaib	-5
gilas	-4
ajuk	-5
sesalan	-5
menerjang	-3
mengempang	-5
mengencang	-3
kenistaan	-5
mengazab	-3
beloh	-5
berkenalan	-3
belot	-5
mengguncangkan	-4
meronta	-3
melenceng	-3
menyapu-nyapu	-4
kecut	-4
ekspres	-3
jeblok	-5
mengerinyau	-3
gertak	-5
berkurap	-4
buari	-4
mendekap	-3
duri	-4
mendakwa	-4
kanji	-3
berperang mulut	-3
bermula	-4
dura	-3
alku	-5
menyampuk	-3
lelap	-5
terselubung	-5
meleset	-3
kepompong	-5
tercelampak	-5
lubang jarum	-5
kurbal	-3
menghinggut	-3
gegar	-3
melelapkan	-3
jalan setapak	-4
jalan tikus	-4
sentong	-3
rel (kereta api)	-4
balai	-3
tangis	-5
kejangkitan	-4
meteor	-4
menyunggit	-4
batu loncatan	-3
bondong	-4
gerenyot	-4
menghitamkan	-4
berlebih	-3
derum	-4
memberangsangkan	-4
genap	-3
mencoreng	-4
musnah	-5
memijak	-3
nona	-3
cerita anak	-4
menggerinjam	-4
keseleo	-3
grecok	-4
menyorong	-3
kecerobohan	-5
genah	-5
mengemu	-3
terselip	-3
hubung	-3
fakta	-3
rembas	-5
rampak	-5
tengkingan	-5
terpencil	-5
kepinding	-5
kekeliruan	-5
abar-abar	-5
leyu	-4
sebanding	-3
gebos	-3
pilak	-5
cacing keremi	-4
nyenyeh	-4
kantong kering	-4
penggaruk	-3
senewen	-4
menetapkan	-5
kacang botor	-3
